Chemical,Monitor,Date Time ,Reading
AGOC-3A,1,4/6/16 21:00,0.0818184
Chlorodinine,1,4/6/16 21:00,0.0381204
Appluimonia,1,4/6/16 22:00,0.429563
Chlorodinine,1,4/6/16 22:00,0.419283
AGOC-3A,1,4/6/16 22:00,0.327588
Methylosmolene,1,4/6/16 22:00,0.192769
AGOC-3A,1,4/6/16 23:00,0.340946
Chlorodinine,1,4/6/16 23:00,0.23655
Appluimonia,1,4/6/16 23:00,0.118825
Methylosmolene,1,4/6/16 23:00,0.112487
AGOC-3A,1,4/7/16 0:00,0.295806
Chlorodinine,1,4/7/16 0:00,0.146421
Methylosmolene,1,4/7/16 0:00,0.143163
Appluimonia,1,4/7/16 0:00,0.104965
Chlorodinine,1,4/7/16 1:00,0.0475791
AGOC-3A,1,4/7/16 1:00,0.0409297
Appluimonia,1,4/7/16 1:00,0.00777829
Methylosmolene,1,4/7/16 1:00,0.00682878
Chlorodinine,1,4/7/16 2:00,0.473666
Methylosmolene,1,4/7/16 2:00,0.191835
AGOC-3A,1,4/7/16 2:00,0.0536459
Appluimonia,1,4/7/16 2:00,0.0157359
Methylosmolene,1,4/7/16 3:00,0.265931
Chlorodinine,1,4/7/16 3:00,0.217349
AGOC-3A,1,4/7/16 3:00,0.169752
Appluimonia,1,4/7/16 3:00,0.0657657
Chlorodinine,1,4/7/16 4:00,0.443928
Appluimonia,1,4/7/16 4:00,0.435763
AGOC-3A,1,4/7/16 4:00,0.317835
Methylosmolene,1,4/7/16 4:00,0.212194
Chlorodinine,1,4/7/16 5:00,0.416789
AGOC-3A,1,4/7/16 5:00,0.373179
Methylosmolene,1,4/7/16 5:00,0.346134
Appluimonia,1,4/7/16 5:00,0.143625
Methylosmolene,1,4/7/16 6:00,0.613867
Chlorodinine,1,4/7/16 6:00,0.293797
AGOC-3A,1,4/7/16 6:00,0.275607
Appluimonia,1,4/7/16 6:00,0.262271
AGOC-3A,1,4/7/16 7:00,0.272101
Methylosmolene,1,4/7/16 7:00,0.128893
Appluimonia,1,4/7/16 7:00,0.119814
Chlorodinine,1,4/7/16 7:00,0.082681
Appluimonia,1,4/7/16 8:00,0.553346
Methylosmolene,1,4/7/16 8:00,0.401816
Chlorodinine,1,4/7/16 8:00,0.246893
AGOC-3A,1,4/7/16 8:00,0.169907
Methylosmolene,1,4/7/16 9:00,0.355073
Appluimonia,1,4/7/16 9:00,0.252055
Chlorodinine,1,4/7/16 9:00,0.154452
AGOC-3A,1,4/7/16 9:00,0.153321
AGOC-3A,1,4/7/16 10:00,0.437581
Appluimonia,1,4/7/16 10:00,0.307631
Methylosmolene,1,4/7/16 10:00,0.224394
Chlorodinine,1,4/7/16 10:00,0.141586
Methylosmolene,1,4/7/16 11:00,0.603037
Appluimonia,1,4/7/16 11:00,0.170418
Chlorodinine,1,4/7/16 11:00,0.1616
AGOC-3A,1,4/7/16 11:00,0.00587959
Chlorodinine,1,4/7/16 12:00,0.523042
Appluimonia,1,4/7/16 12:00,0.295549
Methylosmolene,1,4/7/16 12:00,0.182252
AGOC-3A,1,4/7/16 12:00,0.0156085
Chlorodinine,1,4/7/16 13:00,0.286621
Methylosmolene,1,4/7/16 13:00,0.249183
AGOC-3A,1,4/7/16 13:00,0.186817
Appluimonia,1,4/7/16 13:00,0.0586986
Methylosmolene,1,4/7/16 14:00,0.441151
Appluimonia,1,4/7/16 14:00,0.392538
AGOC-3A,1,4/7/16 14:00,0.162068
Chlorodinine,1,4/7/16 14:00,0.0453193
AGOC-3A,1,4/7/16 15:00,0.490805
Chlorodinine,1,4/7/16 15:00,0.479356
Appluimonia,1,4/7/16 15:00,0.252359
Methylosmolene,1,4/7/16 15:00,0.0418084
Appluimonia,1,4/7/16 16:00,0.316963
Methylosmolene,1,4/7/16 16:00,0.304619
Chlorodinine,1,4/7/16 16:00,0.239101
AGOC-3A,1,4/7/16 16:00,0.0809062
AGOC-3A,1,4/7/16 17:00,0.537641
Appluimonia,1,4/7/16 17:00,0.323303
Methylosmolene,1,4/7/16 17:00,0.305796
Chlorodinine,1,4/7/16 17:00,0.102046
Appluimonia,1,4/7/16 18:00,0.386663
AGOC-3A,1,4/7/16 18:00,0.186825
Methylosmolene,1,4/7/16 18:00,0.171855
Chlorodinine,1,4/7/16 18:00,0.0121396
Methylosmolene,1,4/7/16 19:00,0.312544
Appluimonia,1,4/7/16 19:00,0.283072
Chlorodinine,1,4/7/16 19:00,0.255643
AGOC-3A,1,4/7/16 19:00,0.0170091
Appluimonia,1,4/7/16 20:00,0.480578
AGOC-3A,1,4/7/16 20:00,0.237309
Methylosmolene,1,4/7/16 20:00,0.140538
Chlorodinine,1,4/7/16 20:00,0.077251
Chlorodinine,1,4/7/16 21:00,0.365192
AGOC-3A,1,4/7/16 21:00,0.360313
Methylosmolene,1,4/7/16 21:00,0.0954515
Appluimonia,1,4/7/16 21:00,0.0482328
Chlorodinine,1,4/7/16 22:00,0.574028
Appluimonia,1,4/7/16 22:00,0.250998
Methylosmolene,1,4/7/16 22:00,0.128342
AGOC-3A,1,4/7/16 22:00,0.099674
Methylosmolene,1,4/7/16 23:00,0.277088
AGOC-3A,1,4/7/16 23:00,0.180116
Chlorodinine,1,4/7/16 23:00,0.130878
Appluimonia,1,4/7/16 23:00,0.0278857
Chlorodinine,1,4/8/16 0:00,0.682098
Appluimonia,1,4/8/16 0:00,0.490059
Methylosmolene,1,4/8/16 0:00,0.168777
AGOC-3A,1,4/8/16 0:00,0.00407893
Methylosmolene,1,4/8/16 1:00,0.521417
Chlorodinine,1,4/8/16 1:00,0.501568
AGOC-3A,1,4/8/16 1:00,0.229598
Appluimonia,1,4/8/16 1:00,0.00226585
Methylosmolene,1,4/8/16 2:00,0.217425
Chlorodinine,1,4/8/16 2:00,0.205685
AGOC-3A,1,4/8/16 2:00,0.0353451
Appluimonia,1,4/8/16 2:00,0.0242242
Chlorodinine,1,4/8/16 3:00,0.533649
AGOC-3A,1,4/8/16 3:00,0.229335
Appluimonia,1,4/8/16 3:00,0.21609
Methylosmolene,1,4/8/16 3:00,0.127882
Appluimonia,1,4/8/16 4:00,0.376249
AGOC-3A,1,4/8/16 4:00,0.304075
Chlorodinine,1,4/8/16 4:00,0.170541
Methylosmolene,1,4/8/16 4:00,0.0943289
AGOC-3A,1,4/8/16 5:00,0.408075
Chlorodinine,1,4/8/16 5:00,0.233998
Appluimonia,1,4/8/16 5:00,0.104742
Methylosmolene,1,4/8/16 5:00,0.00139137
AGOC-3A,1,4/8/16 6:00,0.597704
Chlorodinine,1,4/8/16 6:00,0.138303
Appluimonia,1,4/8/16 6:00,0.127277
Methylosmolene,1,4/8/16 6:00,0.124984
Methylosmolene,1,4/8/16 7:00,0.54567
Chlorodinine,1,4/8/16 7:00,0.151133
Appluimonia,1,4/8/16 7:00,0.132596
AGOC-3A,1,4/8/16 7:00,0.0448236
Appluimonia,1,4/8/16 8:00,0.299997
Methylosmolene,1,4/8/16 8:00,0.236142
AGOC-3A,1,4/8/16 8:00,0.191483
Chlorodinine,1,4/8/16 8:00,0.00806933
AGOC-3A,1,4/8/16 9:00,0.498924
Chlorodinine,1,4/8/16 9:00,0.476463
Appluimonia,1,4/8/16 9:00,0.159088
Methylosmolene,1,4/8/16 9:00,0.107467
AGOC-3A,1,4/8/16 10:00,0.295018
Chlorodinine,1,4/8/16 10:00,0.0609595
Appluimonia,1,4/8/16 10:00,0.0541452
Methylosmolene,1,4/8/16 10:00,0.0430394
Methylosmolene,1,4/8/16 11:00,0.582443
Chlorodinine,1,4/8/16 11:00,0.282589
AGOC-3A,1,4/8/16 11:00,0.186181
Appluimonia,1,4/8/16 11:00,0.0391375
Chlorodinine,1,4/8/16 12:00,0.306377
Methylosmolene,1,4/8/16 12:00,0.269203
AGOC-3A,1,4/8/16 12:00,0.248899
Appluimonia,1,4/8/16 12:00,0.128584
Methylosmolene,1,4/8/16 13:00,0.667044
AGOC-3A,1,4/8/16 13:00,0.432816
Appluimonia,1,4/8/16 13:00,0.351726
Chlorodinine,1,4/8/16 13:00,0.180946
AGOC-3A,1,4/8/16 14:00,0.555851
Appluimonia,1,4/8/16 14:00,0.492222
Methylosmolene,1,4/8/16 14:00,0.309403
Chlorodinine,1,4/8/16 14:00,0.0508924
Methylosmolene,1,4/8/16 15:00,0.550256
AGOC-3A,1,4/8/16 15:00,0.31564
Appluimonia,1,4/8/16 15:00,0.0977604
Chlorodinine,1,4/8/16 15:00,0.015127
Appluimonia,1,4/8/16 16:00,0.467365
Chlorodinine,1,4/8/16 16:00,0.2913
Methylosmolene,1,4/8/16 16:00,0.274327
AGOC-3A,1,4/8/16 16:00,0.213998
Appluimonia,1,4/8/16 17:00,0.458084
AGOC-3A,1,4/8/16 17:00,0.300726
Chlorodinine,1,4/8/16 17:00,0.0959187
Methylosmolene,1,4/8/16 17:00,0.0258766
AGOC-3A,1,4/8/16 18:00,0.478385
Methylosmolene,1,4/8/16 18:00,0.475551
Chlorodinine,1,4/8/16 18:00,0.203037
Appluimonia,1,4/8/16 18:00,0.0078024
AGOC-3A,1,4/8/16 19:00,0.407629
Chlorodinine,1,4/8/16 19:00,0.376114
Appluimonia,1,4/8/16 19:00,0.338527
Methylosmolene,1,4/8/16 19:00,0.0170918
Chlorodinine,1,4/8/16 20:00,0.528696
AGOC-3A,1,4/8/16 20:00,0.338994
Appluimonia,1,4/8/16 20:00,0.124508
Methylosmolene,1,4/8/16 20:00,0.0941867
AGOC-3A,1,4/8/16 21:00,0.169721
Chlorodinine,1,4/8/16 21:00,0.0409297
Methylosmolene,1,4/8/16 21:00,0.0205434
Appluimonia,1,4/8/16 21:00,0.0166785
Chlorodinine,1,4/8/16 22:00,0.533822
Appluimonia,1,4/8/16 22:00,0.474645
Methylosmolene,1,4/8/16 22:00,0.119758
AGOC-3A,1,4/8/16 22:00,0.0583648
Chlorodinine,1,4/8/16 23:00,0.641662
Methylosmolene,1,4/8/16 23:00,0.275131
AGOC-3A,1,4/8/16 23:00,0.139457
Appluimonia,1,4/8/16 23:00,0.0101921
AGOC-3A,1,4/9/16 0:00,0.559794
Chlorodinine,1,4/9/16 0:00,0.327981
Appluimonia,1,4/9/16 0:00,0.0683354
Methylosmolene,1,4/9/16 0:00,0.0542453
Methylosmolene,1,4/9/16 1:00,0.340223
Chlorodinine,1,4/9/16 1:00,0.25388
AGOC-3A,1,4/9/16 1:00,0.130033
Appluimonia,1,4/9/16 1:00,0.0882081
Appluimonia,1,4/9/16 2:00,0.674873
Chlorodinine,1,4/9/16 2:00,0.309797
AGOC-3A,1,4/9/16 2:00,0.111763
Methylosmolene,1,4/9/16 2:00,0.0662846
Methylosmolene,1,4/9/16 3:00,0.603154
Chlorodinine,1,4/9/16 3:00,0.39
AGOC-3A,1,4/9/16 3:00,0.233921
Appluimonia,1,4/9/16 3:00,0.086941
Chlorodinine,1,4/9/16 4:00,0.326333
Methylosmolene,1,4/9/16 4:00,0.277517
Appluimonia,1,4/9/16 4:00,0.124968
AGOC-3A,1,4/9/16 4:00,0.0907609
AGOC-3A,1,4/9/16 5:00,0.240617
Methylosmolene,1,4/9/16 5:00,0.185537
Chlorodinine,1,4/9/16 5:00,0.103782
Appluimonia,1,4/9/16 5:00,0.050002
Appluimonia,1,4/9/16 6:00,0.308037
Chlorodinine,1,4/9/16 6:00,0.273983
AGOC-3A,1,4/9/16 6:00,0.164246
Methylosmolene,1,4/9/16 6:00,0.133148
Methylosmolene,1,4/9/16 7:00,0.653845
Appluimonia,1,4/9/16 7:00,0.262194
AGOC-3A,1,4/9/16 7:00,0.217671
Chlorodinine,1,4/9/16 7:00,0.0863432
Methylosmolene,1,4/9/16 8:00,0.515918
AGOC-3A,1,4/9/16 8:00,0.474645
Chlorodinine,1,4/9/16 8:00,0.057735
Appluimonia,1,4/9/16 8:00,0.0209137
Chlorodinine,1,4/9/16 9:00,0.451775
Appluimonia,1,4/9/16 9:00,0.219515
AGOC-3A,1,4/9/16 9:00,0.135715
Methylosmolene,1,4/9/16 9:00,0.0669913
AGOC-3A,1,4/9/16 10:00,0.329713
Chlorodinine,1,4/9/16 10:00,0.20717
Appluimonia,1,4/9/16 10:00,0.189094
Methylosmolene,1,4/9/16 10:00,0.0541653
Appluimonia,1,4/9/16 11:00,0.616507
AGOC-3A,1,4/9/16 11:00,0.151826
Chlorodinine,1,4/9/16 11:00,0.0639908
Methylosmolene,1,4/9/16 11:00,0.0166785
AGOC-3A,1,4/9/16 12:00,0.404998
Appluimonia,1,4/9/16 12:00,0.310685
Methylosmolene,1,4/9/16 12:00,0.103627
Chlorodinine,1,4/9/16 12:00,0.077934
AGOC-3A,1,4/9/16 13:00,0.623011
Chlorodinine,1,4/9/16 13:00,0.247264
Methylosmolene,1,4/9/16 13:00,0.152424
Appluimonia,1,4/9/16 13:00,0.0172296
Methylosmolene,1,4/9/16 14:00,0.279997
AGOC-3A,1,4/9/16 14:00,0.229644
Appluimonia,1,4/9/16 14:00,0.183051
Chlorodinine,1,4/9/16 14:00,0.125605
Appluimonia,1,4/9/16 15:00,0.567214
Chlorodinine,1,4/9/16 15:00,0.296304
AGOC-3A,1,4/9/16 15:00,0.157305
Methylosmolene,1,4/9/16 15:00,0.103077
Appluimonia,1,4/9/16 16:00,0.506326
AGOC-3A,1,4/9/16 16:00,0.431914
Chlorodinine,1,4/9/16 16:00,0.311863
Methylosmolene,1,4/9/16 16:00,0.155645
Appluimonia,1,4/9/16 17:00,0.451033
Methylosmolene,1,4/9/16 17:00,0.368464
Chlorodinine,1,4/9/16 17:00,0.182175
AGOC-3A,1,4/9/16 17:00,0.109275
Methylosmolene,1,4/9/16 18:00,0.416789
Chlorodinine,1,4/9/16 18:00,0.255373
AGOC-3A,1,4/9/16 18:00,0.141616
Appluimonia,1,4/9/16 18:00,0.0224389
Methylosmolene,1,4/9/16 19:00,0.370854
Chlorodinine,1,4/9/16 19:00,0.340223
Appluimonia,1,4/9/16 19:00,0.282206
AGOC-3A,1,4/9/16 19:00,0.127872
Methylosmolene,1,4/9/16 20:00,0.518501
AGOC-3A,1,4/9/16 20:00,0.358925
Appluimonia,1,4/9/16 20:00,0.225027
Chlorodinine,1,4/9/16 20:00,0.159244
Methylosmolene,1,4/9/16 21:00,0.433238
AGOC-3A,1,4/9/16 21:00,0.269577
Chlorodinine,1,4/9/16 21:00,0.100972
Appluimonia,1,4/9/16 21:00,0.0698709
Methylosmolene,1,4/9/16 22:00,0.529525
Chlorodinine,1,4/9/16 22:00,0.240116
AGOC-3A,1,4/9/16 22:00,0.106375
Appluimonia,1,4/9/16 22:00,0.010855
Chlorodinine,1,4/9/16 23:00,0.53745
Methylosmolene,1,4/9/16 23:00,0.498597
Appluimonia,1,4/9/16 23:00,0.168125
AGOC-3A,1,4/9/16 23:00,0.00331086
Appluimonia,1,4/10/16 0:00,0.214908
Chlorodinine,1,4/10/16 0:00,0.124689
Methylosmolene,1,4/10/16 0:00,0.101042
AGOC-3A,1,4/10/16 0:00,0.0710596
Chlorodinine,1,4/10/16 1:00,0.698439
Appluimonia,1,4/10/16 1:00,0.43506
AGOC-3A,1,4/10/16 1:00,0.286269
Methylosmolene,1,4/10/16 1:00,0.067627
AGOC-3A,1,4/10/16 2:00,0.452894
Methylosmolene,1,4/10/16 2:00,0.213574
Chlorodinine,1,4/10/16 2:00,0.211228
Appluimonia,1,4/10/16 2:00,0.17867
Methylosmolene,1,4/10/16 3:00,0.29512
Appluimonia,1,4/10/16 3:00,0.239398
AGOC-3A,1,4/10/16 3:00,0.0579432
Chlorodinine,1,4/10/16 3:00,0.0354097
Appluimonia,1,4/10/16 4:00,0.356191
AGOC-3A,1,4/10/16 4:00,0.324502
Chlorodinine,1,4/10/16 4:00,0.306747
Methylosmolene,1,4/10/16 4:00,0.0481308
Chlorodinine,1,4/10/16 5:00,0.183941
Methylosmolene,1,4/10/16 5:00,0.127163
Appluimonia,1,4/10/16 5:00,0.0630446
AGOC-3A,1,4/10/16 5:00,0.00850544
AGOC-3A,1,4/10/16 6:00,0.35497
Appluimonia,1,4/10/16 6:00,0.18707
Methylosmolene,1,4/10/16 6:00,0.107169
Chlorodinine,1,4/10/16 6:00,0.088244
Appluimonia,1,4/10/16 7:00,0.493473
AGOC-3A,1,4/10/16 7:00,0.38619
Chlorodinine,1,4/10/16 7:00,0.225185
Methylosmolene,1,4/10/16 7:00,0.106981
AGOC-3A,1,4/10/16 8:00,0.434907
Appluimonia,1,4/10/16 8:00,0.343134
Chlorodinine,1,4/10/16 8:00,0.251859
Methylosmolene,1,4/10/16 8:00,0.116243
Methylosmolene,1,4/10/16 9:00,0.303323
AGOC-3A,1,4/10/16 9:00,0.117628
Chlorodinine,1,4/10/16 9:00,0.107322
Appluimonia,1,4/10/16 9:00,0.0934645
Methylosmolene,1,4/10/16 10:00,0.379315
Appluimonia,1,4/10/16 10:00,0.154107
AGOC-3A,1,4/10/16 10:00,0.106606
Chlorodinine,1,4/10/16 10:00,0.0132169
Chlorodinine,1,4/10/16 11:00,0.246098
Methylosmolene,1,4/10/16 11:00,0.208301
Appluimonia,1,4/10/16 11:00,0.193198
AGOC-3A,1,4/10/16 11:00,0.13078
Methylosmolene,1,4/10/16 12:00,0.424752
AGOC-3A,1,4/10/16 12:00,0.20892
Chlorodinine,1,4/10/16 12:00,0.0955218
Appluimonia,1,4/10/16 12:00,0.057487
Chlorodinine,1,4/10/16 13:00,0.458824
Methylosmolene,1,4/10/16 13:00,0.404017
AGOC-3A,1,4/10/16 13:00,0.295772
Appluimonia,1,4/10/16 13:00,0.127813
Appluimonia,1,4/10/16 14:00,0.555405
AGOC-3A,1,4/10/16 14:00,0.548427
Chlorodinine,1,4/10/16 14:00,0.450597
Methylosmolene,1,4/10/16 14:00,0.422777
Chlorodinine,1,4/10/16 15:00,0.534998
Methylosmolene,1,4/10/16 15:00,0.194499
Appluimonia,1,4/10/16 15:00,0.139758
AGOC-3A,1,4/10/16 15:00,0.124475
AGOC-3A,1,4/10/16 16:00,0.551898
Methylosmolene,1,4/10/16 16:00,0.0495152
Appluimonia,1,4/10/16 16:00,0.0442026
Chlorodinine,1,4/10/16 16:00,0.0275321
Methylosmolene,1,4/10/16 17:00,0.442773
Chlorodinine,1,4/10/16 17:00,0.171129
Appluimonia,1,4/10/16 17:00,0.0533658
AGOC-3A,1,4/10/16 17:00,0.0197025
Appluimonia,1,4/10/16 18:00,0.517959
Chlorodinine,1,4/10/16 18:00,0.225625
Methylosmolene,1,4/10/16 18:00,0.117061
AGOC-3A,1,4/10/16 18:00,0.0512688
Methylosmolene,1,4/10/16 19:00,0.246333
Appluimonia,1,4/10/16 19:00,0.157086
AGOC-3A,1,4/10/16 19:00,0.100037
Chlorodinine,1,4/10/16 19:00,0.0887946
Appluimonia,1,4/10/16 20:00,0.57907
AGOC-3A,1,4/10/16 20:00,0.341813
Methylosmolene,1,4/10/16 20:00,0.265576
Chlorodinine,1,4/10/16 20:00,0.137259
Appluimonia,1,4/10/16 21:00,0.450832
Methylosmolene,1,4/10/16 21:00,0.430571
AGOC-3A,1,4/10/16 21:00,0.023322
Chlorodinine,1,4/10/16 21:00,0.0209137
Appluimonia,1,4/10/16 22:00,0.458683
Chlorodinine,1,4/10/16 22:00,0.349714
Methylosmolene,1,4/10/16 22:00,0.315695
AGOC-3A,1,4/10/16 22:00,0.0655676
Chlorodinine,1,4/10/16 23:00,0.859435
Methylosmolene,1,4/10/16 23:00,0.598592
AGOC-3A,1,4/10/16 23:00,0.25523
Appluimonia,1,4/10/16 23:00,0.126067
Methylosmolene,1,4/11/16 0:00,0.327419
Chlorodinine,1,4/11/16 0:00,0.106871
Appluimonia,1,4/11/16 0:00,0.0698709
AGOC-3A,1,4/11/16 0:00,0.0241195
AGOC-3A,1,4/11/16 1:00,0.232185
Chlorodinine,1,4/11/16 1:00,0.203726
Methylosmolene,1,4/11/16 1:00,0.179639
Appluimonia,1,4/11/16 1:00,0.128401
Methylosmolene,1,4/11/16 2:00,0.33195
Appluimonia,1,4/11/16 2:00,0.331646
Chlorodinine,1,4/11/16 2:00,0.119788
AGOC-3A,1,4/11/16 2:00,0.0502284
Chlorodinine,1,4/11/16 3:00,0.575534
Methylosmolene,1,4/11/16 3:00,0.305831
Appluimonia,1,4/11/16 3:00,0.291147
AGOC-3A,1,4/11/16 3:00,0.0243143
Appluimonia,1,4/11/16 4:00,0.277979
AGOC-3A,1,4/11/16 4:00,0.229087
Chlorodinine,1,4/11/16 4:00,0.164371
Methylosmolene,1,4/11/16 4:00,0.083164
AGOC-3A,1,4/11/16 5:00,0.249167
Methylosmolene,1,4/11/16 5:00,0.204858
Chlorodinine,1,4/11/16 5:00,0.13688
Appluimonia,1,4/11/16 5:00,0.0876892
Chlorodinine,1,4/11/16 6:00,0.532657
AGOC-3A,1,4/11/16 6:00,0.3131
Methylosmolene,1,4/11/16 6:00,0.159178
Appluimonia,1,4/11/16 6:00,0.13216
Appluimonia,1,4/11/16 7:00,0.45833
Methylosmolene,1,4/11/16 7:00,0.412462
Chlorodinine,1,4/11/16 7:00,0.224626
AGOC-3A,1,4/11/16 7:00,0.127049
Methylosmolene,1,4/11/16 8:00,0.28689
Appluimonia,1,4/11/16 8:00,0.190046
Chlorodinine,1,4/11/16 8:00,0.167382
AGOC-3A,1,4/11/16 8:00,0.163111
AGOC-3A,1,4/11/16 9:00,0.403709
Chlorodinine,1,4/11/16 9:00,0.385342
Methylosmolene,1,4/11/16 9:00,0.330035
Appluimonia,1,4/11/16 9:00,0.149634
Chlorodinine,1,4/11/16 10:00,0.626218
Methylosmolene,1,4/11/16 10:00,0.310863
AGOC-3A,1,4/11/16 10:00,0.242976
Appluimonia,1,4/11/16 10:00,0.0808335
AGOC-3A,1,4/11/16 11:00,0.470501
Appluimonia,1,4/11/16 11:00,0.41734
Chlorodinine,1,4/11/16 11:00,0.333762
Methylosmolene,1,4/11/16 11:00,0.0228923
Methylosmolene,1,4/11/16 12:00,0.267678
Chlorodinine,1,4/11/16 12:00,0.249451
Appluimonia,1,4/11/16 12:00,0.0135499
AGOC-3A,1,4/11/16 12:00,0.00736661
AGOC-3A,1,4/11/16 13:00,0.322712
Appluimonia,1,4/11/16 13:00,0.232341
Chlorodinine,1,4/11/16 13:00,0.133406
Methylosmolene,1,4/11/16 13:00,0.119489
AGOC-3A,1,4/11/16 14:00,0.378927
Methylosmolene,1,4/11/16 14:00,0.244328
Appluimonia,1,4/11/16 14:00,0.040466
Chlorodinine,1,4/11/16 14:00,0.0375814
Appluimonia,1,4/11/16 15:00,0.390048
Methylosmolene,1,4/11/16 15:00,0.321992
AGOC-3A,1,4/11/16 15:00,0.0783942
Chlorodinine,1,4/11/16 15:00,0.00676498
Methylosmolene,1,4/11/16 16:00,0.400143
Chlorodinine,1,4/11/16 16:00,0.359492
Appluimonia,1,4/11/16 16:00,0.173292
AGOC-3A,1,4/11/16 16:00,0.0887979
Chlorodinine,1,4/11/16 17:00,0.409235
Methylosmolene,1,4/11/16 17:00,0.248836
AGOC-3A,1,4/11/16 17:00,0.149776
Appluimonia,1,4/11/16 17:00,0.0397288
Methylosmolene,1,4/11/16 18:00,0.515387
Appluimonia,1,4/11/16 18:00,0.355735
Chlorodinine,1,4/11/16 18:00,0.174033
AGOC-3A,1,4/11/16 18:00,0.0397498
Appluimonia,1,4/11/16 19:00,0.404249
AGOC-3A,1,4/11/16 19:00,0.250603
Methylosmolene,1,4/11/16 19:00,0.159057
Chlorodinine,1,4/11/16 19:00,0.15773
AGOC-3A,1,4/11/16 20:00,0.294607
Methylosmolene,1,4/11/16 20:00,0.214172
Appluimonia,1,4/11/16 20:00,0.127425
Chlorodinine,1,4/11/16 20:00,0.125034
Methylosmolene,1,4/11/16 21:00,0.201813
AGOC-3A,1,4/11/16 21:00,0.103524
Chlorodinine,1,4/11/16 21:00,0.0295425
Appluimonia,1,4/11/16 21:00,0.00810148
Methylosmolene,1,4/11/16 22:00,0.428267
Chlorodinine,1,4/11/16 22:00,0.256757
AGOC-3A,1,4/11/16 22:00,0.161226
Appluimonia,1,4/11/16 22:00,0.0894467
AGOC-3A,1,4/11/16 23:00,0.493652
Methylosmolene,1,4/11/16 23:00,0.322712
Chlorodinine,1,4/11/16 23:00,0.204858
Appluimonia,1,4/11/16 23:00,0.121939
AGOC-3A,1,4/12/16 0:00,0.233269
Chlorodinine,1,4/12/16 0:00,0.065126
Appluimonia,1,4/12/16 0:00,0.0507915
Methylosmolene,1,4/12/16 0:00,0.0398897
Appluimonia,1,4/12/16 1:00,0.301004
Methylosmolene,1,4/12/16 1:00,0.156554
AGOC-3A,1,4/12/16 1:00,0.128632
Chlorodinine,1,4/12/16 1:00,0.0419758
Chlorodinine,1,4/12/16 2:00,0.467029
AGOC-3A,1,4/12/16 2:00,0.112191
Appluimonia,1,4/12/16 2:00,0.0894582
Methylosmolene,1,4/12/16 2:00,0.0180624
Appluimonia,1,4/12/16 3:00,0.358715
Chlorodinine,1,4/12/16 3:00,0.260687
Methylosmolene,1,4/12/16 3:00,0.0917324
AGOC-3A,1,4/12/16 3:00,0.0865769
Methylosmolene,1,4/12/16 4:00,0.398283
Appluimonia,1,4/12/16 4:00,0.366119
AGOC-3A,1,4/12/16 4:00,0.307648
Chlorodinine,1,4/12/16 4:00,0.00112975
AGOC-3A,1,4/12/16 5:00,0.627863
Chlorodinine,1,4/12/16 5:00,0.320137
Methylosmolene,1,4/12/16 5:00,0.275492
Appluimonia,1,4/12/16 5:00,0.152115
Methylosmolene,1,4/12/16 6:00,0.426486
AGOC-3A,1,4/12/16 6:00,0.381337
Chlorodinine,1,4/12/16 6:00,0.16625
Appluimonia,1,4/12/16 6:00,0.132921
AGOC-3A,1,4/12/16 7:00,0.378881
Methylosmolene,1,4/12/16 7:00,0.212424
Chlorodinine,1,4/12/16 7:00,0.193872
Appluimonia,1,4/12/16 7:00,0.0684875
Appluimonia,1,4/12/16 8:00,0.412489
Chlorodinine,1,4/12/16 8:00,0.256168
AGOC-3A,1,4/12/16 8:00,0.205884
Methylosmolene,1,4/12/16 8:00,0.137275
Chlorodinine,1,4/12/16 9:00,0.29694
Appluimonia,1,4/12/16 9:00,0.115993
AGOC-3A,1,4/12/16 9:00,0.101508
Methylosmolene,1,4/12/16 9:00,0.0370243
AGOC-3A,1,4/12/16 10:00,0.255405
Appluimonia,1,4/12/16 10:00,0.255055
Methylosmolene,1,4/12/16 10:00,0.0301798
Chlorodinine,1,4/12/16 10:00,0.0259063
AGOC-3A,1,4/12/16 11:00,0.463307
Chlorodinine,1,4/12/16 11:00,0.167243
Methylosmolene,1,4/12/16 11:00,0.0616681
Appluimonia,1,4/12/16 11:00,0.0372717
Appluimonia,1,4/12/16 12:00,0.424694
Methylosmolene,1,4/12/16 12:00,0.184463
Chlorodinine,1,4/12/16 12:00,0.0317047
AGOC-3A,1,4/12/16 12:00,0.0137623
Methylosmolene,1,4/12/16 13:00,0.556674
Appluimonia,1,4/12/16 13:00,0.105222
Chlorodinine,1,4/12/16 13:00,0.100903
AGOC-3A,1,4/12/16 13:00,0.0813628
AGOC-3A,1,4/12/16 14:00,0.294675
Appluimonia,1,4/12/16 14:00,0.0923342
Methylosmolene,1,4/12/16 14:00,0.0916085
Chlorodinine,1,4/12/16 14:00,0.0560152
Appluimonia,1,4/12/16 15:00,0.265366
AGOC-3A,1,4/12/16 15:00,0.105804
Methylosmolene,1,4/12/16 15:00,0.100367
Chlorodinine,1,4/12/16 15:00,0.0533034
AGOC-3A,1,4/12/16 16:00,0.358946
Appluimonia,1,4/12/16 16:00,0.250729
Methylosmolene,1,4/12/16 16:00,0.223085
Chlorodinine,1,4/12/16 16:00,0.102267
Appluimonia,1,4/12/16 17:00,0.476105
AGOC-3A,1,4/12/16 17:00,0.331779
